anio,mes,conglomerado,muestra,selviv,hogar,region,llave_panel,estrato,condicion_ocupacion,ingreso_total,sexo,edad,nivel_educativo_cod,anios_educacion
2025,1,47176,1,20,1,1,202401471761002014,1.0,Ocupado,,2,6,,5
2025,1,19319,1,91,1,1,202410193191009111,1.0,Desocupado,,2,42,6,5
2025,1,19319,1,91,1,1,202410193191009112,1.0,Ocupado,1083.0,1,19,6,5
2025,1,19319,1,91,1,1,202410193191009113,1.0,Ocupado,,1,11,,5
2025,1,19319,1,91,1,1,202410193191009114,1.0,Ocupado,,2,9,,5
2025,1,19319,1,91,1,1,202410193191009115,1.0,Ocupado,,1,4,,5
2025,1,26052,1,35,1,1,202410260521003511,1.0,Ocupado,4550.0,1,39,8,1
2025,1,26052,1,35,1,1,202410260521003512,1.0,Desocupado,,2,39,6,5
2025,1,26052,1,35,1,1,202410260521003513,1.0,Desocupado,,2,15,5,3
2025,1,17260,1,28,1,1,202310172601002811,1.0,Desocupado,,1,56,8,1
2025,1,17260,1,28,1,1,202310172601002812,1.0,Desocupado,,2,47,4,5
2025,1,17260,1,28,1,1,202310172601002813,1.0,Ocupado,1299.0,2,25,6,5
2025,1,17260,1,28,1,1,202310172601002814,1.0,Desocupado,,2,18,6,5
2025,1,17260,1,28,1,1,202310172601002815,1.0,Ocupado,797.0,1,17,6,5
2025,1,17260,1,28,1,1,202310172601002816,1.0,Desocupado,,2,15,5,3
2025,1,17260,1,28,1,1,202310172601002817,1.0,Ocupado,,2,11,,5
2025,1,17260,1,28,1,1,202310172601002818,1.0,Ocupado,,2,9,,5
2025,1,47658,1,13,1,1,202310476581001312,1.0,Ocupado,1026.0,2,43,6,5
2025,1,47658,1,13,1,1,202310476581001313,1.0,Ocupado,866.0,2,19,10,2
2025,1,47658,1,13,1,1,202310476581001314,1.0,Ocupado,,2,12,,5
2025,1,25222,1,119,1,1,202501252221011911,1.0,Desocupado,,2,64,9,3
2025,1,25222,1,119,1,1,202501252221011912,1.0,Ocupado,3001.0,1,57,6,5
2025,1,2696302,1,102,1,1,20250126963021010211,1.0,Ocupado,6000.0,1,34,12,2
2025,1,2696302,1,102,1,1,20250126963021010212,1.0,Desocupado,,2,31,11,6
2025,1,2295001,1,28,1,1,20231022950011002811,1.0,Ocupado,5000.0,1,57,5,4
2025,1,2295001,1,28,1,1,20231022950011002812,1.0,Desocupado,,2,49,6,5
2025,1,2295001,1,28,1,1,20231022950011002813,1.0,Ocupado,5000.0,2,28,11,7
2025,1,22734,1,45,1,1,202501227341004511,1.0,Ocupado,3031.0,1,31,6,5
2025,1,22734,1,45,1,1,202501227341004512,1.0,Desocupado,,2,38,6,5
2025,1,22734,1,45,1,1,202501227341004513,1.0,Ocupado,,2,6,,5
2025,1,22734,1,45,1,1,202501227341004514,1.0,Ocupado,87.0,2,73,5,2
2025,1,19883,1,108,1,1,202401198831010811,1.0,Desocupado,,2,64,5,2
2025,1,27743,1,11,1,1,202401277431001111,1.0,Ocupado,1500.0,1,39,9,3
2025,1,27743,1,11,1,1,202401277431001112,1.0,Desocupado,,2,40,9,3
2025,1,27743,1,11,1,1,202401277431001113,1.0,Ocupado,,2,10,,5
2025,1,27743,1,11,1,1,202401277431001114,1.0,Ocupado,,1,2,,5
2025,1,28483,1,124,1,1,202401284831012411,1.0,Ocupado,1900.0,1,62,10,1
2025,1,18567,1,28,1,1,202401185671002811,1.0,Ocupado,3000.0,1,45,6,5
2025,1,18567,1,28,1,1,202401185671002812,1.0,Ocupado,2100.0,2,49,6,5
2025,1,18567,1,28,1,1,202401185671002813,1.0,Ocupado,2693.0,1,18,10,1
2025,1,1758602,1,40,1,1,20240117586021004011,1.0,Desocupado,,2,57,11,5
2025,1,1758602,1,40,1,1,20240117586021004012,1.0,Desocupado,,1,22,8,1
2025,1,28791,1,51,1,1,202310287911005111,1.0,Desocupado,,1,68,9,3
2025,1,28791,1,51,1,1,202310287911005112,1.0,Desocupado,,2,66,6,5
2025,1,22878,1,73,1,1,202501228781007311,1.0,Ocupado,1900.0,1,49,6,5
2025,1,22878,1,73,1,1,202501228781007312,1.0,Ocupado,1705.0,2,44,4,5
2025,1,22878,1,73,1,1,202501228781007313,1.0,Ocupado,4500.0,1,27,11,5
2025,1,22878,1,73,1,1,202501228781007314,1.0,Ocupado,1835.0,1,20,6,5
2025,1,18145,1,63,1,1,202310181451006311,1.0,Ocupado,1835.0,1,60,,5
2025,1,18145,1,63,1,1,202310181451006312,1.0,Desocupado,,2,60,6,5
2025,1,18145,1,63,1,1,202310181451006313,1.0,Ocupado,2500.0,1,25,10,4
2025,1,18145,1,63,1,1,202310181451006314,1.0,Desocupado,,2,19,10,2
2025,1,18323,1,85,1,1,202401183231008511,1.0,Ocupado,1299.0,1,53,6,5
2025,1,18323,1,85,1,1,202401183231008512,1.0,Desocupado,,2,48,4,5
2025,1,18323,1,85,1,1,202401183231008513,1.0,Ocupado,1000.0,2,26,9,5
2025,1,18323,1,85,1,1,202401183231008514,1.0,Ocupado,450.0,2,22,6,5
2025,1,18323,1,85,1,1,202401183231008515,1.0,Ocupado,1835.0,1,16,5,4
2025,1,18323,1,85,1,1,202401183231008516,1.0,Ocupado,,1,3,,5
2025,1,47421,1,12,1,1,202310474211001211,1.0,Ocupado,1200.0,2,35,10,2
2025,1,2109901,1,32,1,1,20250121099011003211,1.0,Desocupado,,2,69,9,3
2025,1,2109901,1,32,1,1,20250121099011003212,1.0,Desocupado,,2,53,6,5
2025,1,2109901,1,32,1,1,20250121099011003213,1.0,Ocupado,1516.0,1,35,6,5
2025,1,25620,1,87,1,1,202410256201008711,1.0,Ocupado,1835.0,1,57,,5
2025,1,25620,1,87,1,1,202410256201008712,1.0,Desocupado,,2,27,6,5
2025,1,17928,1,56,1,1,202401179281005611,1.0,Ocupado,1500.0,1,24,11,5
2025,1,1824401,1,30,1,1,20240118244011003011,1.0,Ocupado,1835.0,1,40,,5
2025,1,1824401,1,30,1,1,20240118244011003013,1.0,Desocupado,,2,17,10,1
2025,1,1824401,1,30,1,1,20240118244011003014,1.0,Ocupado,,1,11,,5
2025,1,1824401,1,30,1,1,20240118244011003012,1.0,Ocupado,456.0,2,40,8,1
2025,1,18137,2,27,1,1,202501181372002711,1.0,Desocupado,,2,76,5,3
2025,1,17895,1,82,1,1,202410178951008211,1.0,Ocupado,1100.0,1,38,6,5
2025,1,17895,1,82,1,1,202410178951008212,1.0,Ocupado,1400.0,2,24,10,2
2025,1,17895,1,82,1,1,202410178951008213,1.0,Ocupado,1429.0,2,17,6,5
2025,1,21632,1,131,1,1,202310216321013111,1.0,Desocupado,,1,87,3,2
2025,1,21632,1,131,1,1,202310216321013112,1.0,Desocupado,,2,77,3,1
2025,1,21632,1,131,1,1,202310216321013113,1.0,Desocupado,,1,52,6,5
2025,1,1783502,1,47,1,1,20231017835021004711,1.0,Ocupado,2500.0,2,54,9,3
2025,1,47725,1,271,1,1,202501477251027111,1.0,Desocupado,,2,59,3,4
2025,1,47725,1,271,1,1,202501477251027112,1.0,Ocupado,1604.0,1,26,9,3
2025,1,47725,1,271,1,1,202501477251027113,1.0,Desocupado,,1,88,3,3
2025,1,1993602,1,35,1,1,20241019936021003511,1.0,Desocupado,,2,58,9,3
2025,1,1993602,1,35,1,1,20241019936021003512,1.0,Ocupado,1025.0,1,28,8,1
2025,1,1993602,1,35,1,1,20241019936021003513,1.0,Desocupado,,1,24,8,2
2025,1,1993602,1,35,1,1,20241019936021003514,1.0,Ocupado,1155.0,1,21,6,5
2025,1,17396,1,54,1,1,202410173961005411,1.0,Ocupado,2800.0,1,65,9,3
2025,1,17396,1,54,1,1,202410173961005412,1.0,Desocupado,,2,58,5,2
2025,1,17396,1,54,2,1,202410173961005421,1.0,Ocupado,1500.0,2,39,9,3
2025,1,17396,1,54,2,1,202410173961005423,1.0,Ocupado,1835.0,1,13,,5
2025,1,17396,1,54,2,1,202410173961005424,1.0,Ocupado,,1,7,,5
2025,1,1815201,1,38,1,1,20241018152011003811,1.0,Desocupado,,1,79,9,3
2025,1,1815201,1,38,1,1,20241018152011003812,1.0,Ocupado,2000.0,2,51,9,3
2025,1,21123,1,97,1,1,202501211231009711,1.0,Ocupado,350.0,2,55,6,5
2025,1,29529,1,47,1,1,202501295291004711,1.0,Desocupado,,1,62,10,3
2025,1,29529,1,47,1,1,202501295291004712,1.0,Desocupado,,2,56,6,5
2025,1,29529,1,47,1,1,202501295291004713,1.0,Ocupado,2500.0,2,25,11,6
2025,1,29529,1,47,1,1,202501295291004714,1.0,Ocupado,1000.0,1,23,10,4
2025,1,47742,1,92,1,1,202410477421009211,1.0,Desocupado,,1,85,3,4
2025,1,19758,1,11,1,1,202401197581001111,1.0,Desocupado,,2,72,6,5
2025,1,47433,1,4,1,1,202310474331000411,1.0,Ocupado,1025.0,1,40,3,5
2025,1,47433,1,4,1,1,202310474331000412,1.0,Ocupado,366.0,2,35,6,5
2025,1,47433,1,4,1,1,202310474331000413,1.0,Ocupado,1835.0,1,15,5,3
2025,1,47433,1,4,1,1,202310474331000414,1.0,Ocupado,,2,11,,5
2025,1,27827,1,40,1,1,202401278271004011,1.0,Ocupado,1835.0,1,50,6,5
2025,1,27827,1,40,1,1,202401278271004012,1.0,Ocupado,130.0,2,48,6,5
2025,1,27827,1,40,1,1,202401278271004013,1.0,Ocupado,866.0,1,18,6,5
2025,1,27827,1,40,1,1,202401278271004014,1.0,Ocupado,,2,10,,5
2025,1,27827,1,40,1,1,202401278271004015,1.0,Ocupado,,2,10,,5
2025,1,27827,1,40,1,1,202501278271004016,1.0,Desocupado,,2,20,6,5
2025,1,27827,1,40,1,1,202501278271004017,1.0,Ocupado,866.0,1,21,5,3
2025,1,27827,1,40,1,1,202501278271004018,1.0,Ocupado,,1,,,5
2025,1,20988,1,50,1,1,202401209881005011,1.0,Ocupado,1000.0,1,60,6,5
2025,1,21064,1,34,1,1,202410210641003411,1.0,Desocupado,,2,75,9,3
2025,1,21064,1,34,1,1,202410210641003412,1.0,Ocupado,433.0,1,44,6,5
2025,1,25620,1,90,1,1,202410256201009011,1.0,Ocupado,1460.0,2,54,6,5
2025,1,25620,1,90,1,1,202410256201009012,1.0,Ocupado,1733.0,2,24,6,5
2025,1,25620,1,90,1,1,202410256201009013,1.0,Ocupado,1500.0,2,22,10,2
2025,1,2645802,1,12,1,1,20250126458021001211,1.0,Desocupado,,1,94,12,2
2025,1,18024,1,49,1,1,202501180241004911,1.0,Ocupado,2279.0,2,50,4,5
2025,1,1966901,1,43,1,1,20240119669011004311,1.0,Desocupado,,2,52,3,3
2025,1,1966901,1,43,1,1,20240119669011004312,1.0,Ocupado,500.0,1,34,5,3
2025,1,24348,1,98,1,1,202410243481009811,1.0,Ocupado,769.0,2,42,9,3
2025,1,24348,1,98,1,1,202410243481009812,1.0,Desocupado,,2,14,5,2
2025,1,24348,1,98,1,1,202410243481009813,1.0,Ocupado,,2,10,,5
2025,1,24348,1,98,1,1,202410243481009814,1.0,Ocupado,,1,3,,5
2025,1,19189,1,260,1,1,202501191891026011,1.0,Ocupado,1800.0,1,53,6,5
2025,1,19189,1,260,1,1,202501191891026012,1.0,Ocupado,1200.0,2,47,9,3
2025,1,19189,1,260,1,1,202501191891026013,1.0,Desocupado,,2,19,6,5
2025,1,19189,1,260,1,1,202501191891026014,1.0,Ocupado,,1,9,,5
2025,1,2178701,1,31,1,1,20250121787011003111,1.0,Desocupado,,2,39,11,5
2025,1,2178701,1,31,1,1,20250121787011003112,1.0,Ocupado,1720.0,2,20,10,2
2025,1,2178701,1,31,1,1,20250121787011003113,1.0,Ocupado,1300.0,2,13,,5
2025,1,2178701,1,31,1,1,20250121787011003114,1.0,Ocupado,,2,11,,5
2025,1,17285,1,86,1,1,202310172851008611,1.0,Desocupado,,1,88,4,5
2025,1,17508,1,32,1,1,202410175081003211,1.0,Ocupado,1200.0,1,46,6,5
2025,1,25077,1,33,1,1,202410250771003311,1.0,Ocupado,1749.0,1,42,6,5
2025,1,25077,1,33,1,1,202410250771003312,1.0,Desocupado,,2,46,6,5
2025,1,25077,1,33,1,1,202410250771003313,1.0,Ocupado,1025.0,2,24,8,2
2025,1,25077,1,33,1,1,202410250771003314,1.0,Desocupado,,2,14,5,1
2025,1,25983,1,9,1,1,202410259831000911,1.0,Ocupado,1377.0,1,34,6,5
2025,1,25983,1,9,1,1,202410259831000912,1.0,Desocupado,,2,27,6,5
2025,1,25983,1,9,1,1,202410259831000913,1.0,Ocupado,,1,8,,5
2025,1,25983,1,9,1,1,202410259831000914,1.0,Ocupado,,1,1,,5
2025,1,27904,1,141,1,1,202501279041014111,1.0,Ocupado,2700.0,1,43,6,5
2025,1,27904,1,141,1,1,202501279041014112,1.0,Ocupado,1560.0,2,33,6,5
2025,1,2517901,1,59,1,1,20250125179011005911,1.0,Ocupado,1750.0,1,54,6,5
2025,1,2517901,1,59,1,1,20250125179011005912,1.0,Ocupado,1920.0,1,21,5,4
2025,1,2693801,1,84,1,1,20240126938011008411,1.0,Desocupado,,1,86,6,5
2025,1,2693801,1,84,1,1,20240126938011008412,1.0,Desocupado,,2,67,11,5
2025,1,2601901,1,37,1,1,20240126019011003711,1.0,Ocupado,1300.0,2,41,,5
2025,1,2601901,1,37,1,1,20240126019011003712,1.0,Ocupado,1800.0,1,21,6,5
2025,1,26176,1,69,1,1,202501261761006911,1.0,Desocupado,,1,26,10,2
2025,1,26176,1,69,1,1,202501261761006912,1.0,Desocupado,,2,23,10,2
2025,1,26212,1,100,1,1,202401262121010011,1.0,Ocupado,3000.0,1,60,10,2
2025,1,19189,1,104,1,1,202410191891010411,1.0,Ocupado,1200.0,2,18,10,1
2025,1,27743,1,9,1,1,202401277431000911,1.0,Ocupado,2000.0,1,57,6,5
2025,1,27743,1,9,1,1,202401277431000912,1.0,Desocupado,,2,25,9,3
2025,1,2604902,1,54,1,1,20240126049021005411,1.0,Ocupado,887.0,1,64,5,1
2025,1,2604902,1,54,1,1,20240126049021005413,1.0,Ocupado,303.0,2,61,5,3
2025,1,2604902,1,54,1,1,20240126049021005414,1.0,Ocupado,767.0,1,38,6,5
2025,1,2604902,1,54,1,1,20240126049021005415,1.0,Ocupado,1299.0,2,23,6,5
2025,1,2604902,1,54,1,1,20240126049021005412,1.0,Desocupado,,1,21,6,5
2025,1,17659,1,32,1,1,202410176591003211,1.0,Ocupado,2000.0,1,55,9,3
2025,1,17659,1,32,1,1,202410176591003212,1.0,Desocupado,,2,49,10,2
2025,1,17659,1,32,1,1,202410176591003213,1.0,Desocupado,,2,19,6,5
2025,1,25620,1,88,1,1,202410256201008811,1.0,Desocupado,,2,67,9,3
2025,1,25620,1,88,1,1,202410256201008812,1.0,Ocupado,3779.0,2,33,11,5
2025,1,22807,1,13,1,1,202410228071001311,1.0,Ocupado,1299.0,1,46,6,5
2025,1,22807,1,13,1,1,202410228071001312,1.0,Desocupado,,2,84,3,2
2025,1,22807,1,13,1,1,202410228071001313,1.0,Ocupado,433.0,1,47,6,5
2025,1,22051,1,22,1,1,202401220511002211,1.0,Ocupado,3000.0,2,34,11,5
2025,1,22051,1,22,1,1,202401220511002212,1.0,Ocupado,2000.0,1,35,9,3
2025,1,22051,1,22,1,1,202401220511002213,1.0,Desocupado,,2,14,5,2
2025,1,22051,1,22,1,1,202401220511002214,1.0,Desocupado,,2,14,5,2
2025,1,22051,1,22,1,1,202404220511002215,1.0,Ocupado,,1,11,,5
2025,1,17895,1,85,1,1,202410178951008511,1.0,Desocupado,,2,85,1,5
2025,1,17895,1,85,1,1,202410178951008512,1.0,Ocupado,2500.0,1,55,6,5
2025,1,17895,1,85,1,1,202410178951008513,1.0,Desocupado,,2,20,10,1
2025,1,17895,1,85,1,1,202410178951008514,1.0,Ocupado,1600.0,2,27,9,3
2025,1,49610,1,43,1,1,202410496101004311,1.0,Ocupado,2000.0,1,36,6,5
2025,1,49610,1,43,1,1,202410496101004312,1.0,Desocupado,,2,36,5,2
2025,1,49610,1,43,1,1,202410496101004313,1.0,Desocupado,,1,17,6,5
2025,1,49610,1,43,1,1,202410496101004314,1.0,Ocupado,1300.0,2,13,,5
2025,1,49610,1,43,1,1,202410496101004315,1.0,Ocupado,,1,9,,5
2025,1,49610,1,43,1,1,202410496101004316,1.0,Ocupado,,2,7,,5
2025,1,1783502,1,48,1,1,20231017835021004811,1.0,Desocupado,,2,54,6,5
2025,1,1783502,1,48,1,1,20231017835021004812,1.0,Desocupado,,1,44,8,2
2025,1,1783502,1,48,1,1,20231017835021004813,1.0,Desocupado,,2,25,10,4
2025,1,1783502,1,48,1,1,20231017835021004814,1.0,Desocupado,,2,14,5,2
2025,1,20123,1,3,1,1,202310201231000311,1.0,Ocupado,1600.0,2,49,6,5
2025,1,20123,1,3,1,1,202310201231000313,1.0,Desocupado,,2,78,8,2
2025,1,20123,1,3,1,1,202310201231000312,1.0,Ocupado,1600.0,1,19,6,5
2025,1,27176,1,42,1,1,202401271761004211,1.0,Ocupado,3000.0,1,38,9,3
2025,1,27176,1,42,1,1,202401271761004212,1.0,Ocupado,3400.0,2,39,11,6
2025,1,27176,1,42,1,1,202401271761004213,1.0,Ocupado,,1,7,,5
2025,1,28189,1,129,1,1,202410281891012911,1.0,Ocupado,2593.0,1,49,6,5
2025,1,28189,1,129,1,1,202501281891012912,1.0,Desocupado,,2,42,6,5
2025,1,28189,1,129,1,1,202410281891012912,1.0,Ocupado,1100.0,2,22,9,3
2025,1,28189,1,129,1,1,202501281891012914,1.0,Ocupado,,1,11,,5
2025,1,28200,1,68,1,1,202401282001006811,1.0,Ocupado,2800.0,2,58,11,5
2025,1,28200,1,68,1,1,202401282001006812,1.0,Desocupado,,1,19,10,2
2025,1,47725,1,272,1,1,202401477251027211,1.0,Desocupado,,2,71,6,5
2025,1,17863,1,57,1,1,202310178631005711,1.0,Desocupado,,2,56,6,5
2025,1,17863,1,57,1,1,202310178631005712,1.0,Desocupado,,1,94,3,2
2025,1,17863,1,57,1,1,202310178631005713,1.0,Desocupado,,2,96,2,1
2025,1,17863,1,57,1,1,202310178631005714,1.0,Ocupado,615.0,2,69,8,1
2025,1,49710,1,42,1,1,202401497101004211,1.0,Ocupado,650.0,2,36,6,5
2025,1,49710,1,42,1,1,202401497101004212,1.0,Desocupado,,1,16,6,5
2025,1,49710,1,42,1,1,202401497101004213,1.0,Ocupado,,1,6,,5
2025,1,49710,1,42,1,1,202401497101004214,1.0,Ocupado,,2,3,,5
2025,1,1796302,1,22,1,1,20231017963021002211,1.0,Ocupado,1835.0,1,60,,5
2025,1,1796302,1,22,1,1,20231017963021002212,1.0,Ocupado,1300.0,2,59,,5
2025,1,1796302,1,22,1,1,20231017963021002215,1.0,Desocupado,,1,22,10,5
2025,1,19335,1,76,1,1,202310193351007611,1.0,Ocupado,400.0,1,24,6,5
2025,1,19335,1,76,1,1,202310193351007612,1.0,Desocupado,,2,27,6,5
2025,1,19335,1,76,1,1,202310193351007613,1.0,Ocupado,,2,8,,5
2025,1,20988,1,52,1,1,202401209881005211,1.0,Ocupado,1300.0,2,59,,5
2025,1,20988,1,52,1,1,202401209881005212,1.0,Ocupado,3031.0,1,36,9,3
2025,1,20988,1,52,1,1,202401209881005213,1.0,Ocupado,2000.0,2,32,11,5
2025,1,20988,1,52,1,1,202401209881005214,1.0,Ocupado,,2,3,,5
2025,1,21064,1,35,1,1,202410210641003511,1.0,Desocupado,,1,94,3,2
2025,1,21064,1,35,1,1,202410210641003512,1.0,Desocupado,,2,41,11,5
2025,1,21064,1,35,1,1,202410210641003513,1.0,Desocupado,,1,20,10,2
2025,1,47419,1,6,1,1,202310474191000611,1.0,Ocupado,900.0,2,45,6,5
2025,1,47419,1,6,1,1,202310474191000612,1.0,Ocupado,,1,12,,5
2025,1,47419,1,6,1,1,202310474191000613,1.0,Ocupado,1835.0,1,50,,5
2025,1,47742,1,93,1,1,202410477421009311,1.0,Ocupado,1020.0,2,43,6,5
2025,1,47742,1,93,1,1,202410477421009312,1.0,Desocupado,,1,17,6,5
2025,1,47742,1,93,1,1,202410477421009313,1.0,Desocupado,,2,73,5,2
2025,1,27393,1,97,1,1,202410273931009711,1.0,Ocupado,1300.0,1,62,5,3
2025,1,27393,1,97,1,1,202410273931009712,1.0,Ocupado,1285.0,1,26,10,2
2025,1,1966901,1,44,1,1,20240119669011004411,1.0,Ocupado,1835.0,1,67,,5
2025,1,1966901,1,44,1,1,20240119669011004412,1.0,Ocupado,3200.0,2,59,8,2
2025,1,1966901,1,44,1,1,20240119669011004413,1.0,Ocupado,2500.0,1,36,11,5
2025,1,1966901,1,44,1,1,20240119669011004414,1.0,Desocupado,,2,20,10,2
2025,1,24609,1,60,1,1,202501246091006011,1.0,Desocupado,,2,32,9,3
2025,1,24609,1,60,1,1,202501246091006012,1.0,Ocupado,700.0,1,35,8,2
2025,1,24609,1,60,1,1,202501246091006013,1.0,Ocupado,,1,1,,5
2025,1,21464,1,23,1,1,202410214641002311,1.0,Desocupado,,1,71,4,5
2025,1,21464,1,23,1,1,202410214641002312,1.0,Desocupado,,2,76,3,3
2025,1,21464,1,23,1,1,202410214641002313,1.0,Ocupado,1039.0,2,42,6,5
2025,1,21464,1,23,1,1,202410214641002314,1.0,Ocupado,1835.0,1,13,,5
2025,1,49632,1,25,1,1,202401496321002511,1.0,Ocupado,1689.0,2,68,3,3
2025,1,49632,1,25,1,1,202401496321002512,1.0,Ocupado,1300.0,2,16,,5
2025,1,25128,1,15,1,1,202410251281001511,1.0,Ocupado,3500.0,1,53,11,5
2025,1,25128,1,15,1,1,202410251281001512,1.0,Ocupado,220.0,2,50,9,3
2025,1,25128,1,15,1,1,202410251281001513,1.0,Desocupado,,1,20,10,2
2025,1,25128,1,15,1,1,202410251281001514,1.0,Ocupado,,1,10,,5
2025,1,19459,1,258,1,1,202310194591025811,1.0,Ocupado,1200.0,1,35,9,3
2025,1,19459,1,258,1,1,202310194591025812,1.0,Ocupado,1200.0,2,30,9,3
2025,1,19459,1,258,1,1,202310194591025813,1.0,Ocupado,,1,6,,5
2025,1,17285,1,87,1,1,202310172851008712,1.0,Ocupado,1200.0,2,44,6,5
2025,1,17285,1,87,1,1,202310172851008713,1.0,Desocupado,,1,18,6,5
2025,1,17285,1,87,1,1,202310172851008714,1.0,Ocupado,,2,4,,5
2025,1,49595,1,89,1,1,202310495951008911,1.0,Ocupado,996.0,2,58,6,5
2025,1,49595,1,89,1,1,202310495951008912,1.0,Desocupado,,2,19,10,1
2025,1,27880,1,32,1,1,202410278801003211,1.0,Desocupado,,1,80,5,4
2025,1,27880,1,32,1,1,202410278801003212,1.0,Ocupado,973.0,2,59,6,5
2025,1,18117,2,61,1,1,202410181172006111,1.0,Ocupado,2182.0,2,58,11,5
2025,1,18117,2,61,1,1,202410181172006112,1.0,Ocupado,1300.0,2,50,10,4
2025,1,18117,2,61,1,1,202410181172006113,1.0,Desocupado,,2,15,5,3
2025,1,18117,2,61,1,1,202501181172006114,1.0,Desocupado,,1,67,6,5
2025,1,18117,2,61,1,1,202501181172006115,1.0,Ocupado,1835.0,1,22,9,3
2025,1,2658802,1,2,1,1,20240126588021000211,1.0,Desocupado,,2,81,9,3
2025,1,2658802,1,2,1,1,20240126588021000212,1.0,Ocupado,2500.0,2,47,6,5
2025,1,2658802,1,2,1,1,20240126588021000213,1.0,Desocupado,,2,17,6,5
2025,1,2658802,1,2,1,1,20240126588021000214,1.0,Desocupado,,2,17,6,5
2025,1,1966102,1,71,1,1,20241019661021007111,1.0,Ocupado,1800.0,1,44,6,5
2025,1,1966102,1,71,1,1,20241019661021007112,1.0,Desocupado,,2,45,6,5
2025,1,1966102,1,71,1,1,20241019661021007113,1.0,Ocupado,1835.0,1,13,,5
2025,1,1966102,1,71,1,1,20241019661021007114,1.0,Ocupado,,1,6,,5
2025,1,49672,1,7,1,1,202401496721000711,1.0,Ocupado,650.0,1,39,5,2
2025,1,49672,1,7,1,1,202401496721000712,1.0,Desocupado,,2,33,5,2
2025,1,49672,1,7,1,1,202401496721000713,1.0,Ocupado,,2,12,,5
2025,1,49672,1,7,1,1,202401496721000714,1.0,Ocupado,,2,6,,5
2025,1,20153,1,13,1,1,202310201531001311,1.0,Desocupado,,2,59,9,3
2025,1,20153,1,13,1,1,202310201531001312,1.0,Desocupado,,2,31,11,5
2025,1,18411,1,60,1,1,202501184111006011,1.0,Desocupado,,2,82,4,5
2025,1,28483,1,122,1,1,202401284831012211,1.0,Ocupado,2032.0,2,56,4,5
2025,1,28483,1,122,1,1,202401284831012212,1.0,Ocupado,1800.0,2,37,4,5
2025,1,28483,1,122,1,1,202401284831012213,1.0,Ocupado,,2,12,,5
2025,1,24146,1,95,1,1,202401241461009511,1.0,Desocupado,,2,56,3,3
2025,1,24146,1,95,1,1,202401241461009512,1.0,Ocupado,1025.0,1,22,6,5
2025,1,24146,1,95,1,1,202401241461009513,1.0,Ocupado,1025.0,1,26,6,5
2025,1,26771,1,69,1,1,202401267711006911,1.0,Ocupado,390.0,1,78,11,5
2025,1,26771,1,69,1,1,202401267711006912,1.0,Desocupado,,2,67,6,5
2025,1,18580,1,24,1,1,202310185801002411,1.0,Ocupado,2182.0,2,37,6,5
2025,1,18580,1,24,1,1,202310185801002412,1.0,Ocupado,1299.0,1,50,6,5
2025,1,18580,1,24,1,1,202310185801002413,1.0,Ocupado,1835.0,1,15,5,3
2025,1,18580,1,24,1,1,202310185801002414,1.0,Ocupado,,1,12,,5
2025,1,18580,1,24,1,1,202310185801002415,1.0,Ocupado,,1,9,,5
2025,1,18580,1,24,1,1,202310185801002416,1.0,Ocupado,,1,6,,5
2025,1,18580,1,24,1,1,202410185801002417,1.0,Ocupado,,1,,,5
2025,1,2047401,1,26,1,1,20241020474011002611,1.0,Ocupado,1600.0,1,69,9,3
2025,1,2047401,1,26,1,1,20241020474011002612,1.0,Ocupado,1188.0,2,69,4,5
2025,1,2047401,1,26,1,1,20241020474011002613,1.0,Ocupado,1300.0,2,24,,5
2025,1,18503,1,3,1,1,202401185031000311,1.0,Ocupado,1450.0,1,43,6,5
2025,1,18293,1,28,1,1,202401182931002811,1.0,Ocupado,629.0,2,76,5,4
2025,1,18293,1,28,1,1,202401182931002812,1.0,Ocupado,1835.0,1,47,11,5
2025,1,2450401,1,1,1,1,20250124504011000111,1.0,Ocupado,2122.0,1,43,6,5
2025,1,2450401,1,1,1,1,20250124504011000112,1.0,Desocupado,,2,30,5,3
2025,1,2450401,1,1,1,1,20250124504011000113,1.0,Ocupado,,1,1,,5
2025,1,2450401,1,1,1,1,20250124504011000114,1.0,Ocupado,,2,,,5
2025,1,2604902,1,133,1,1,20240126049021013311,1.0,Ocupado,3500.0,1,63,11,5
2025,1,2604902,1,133,1,1,20240126049021013312,1.0,Desocupado,,2,60,9,3
2025,1,2604902,1,133,1,1,20240126049021013314,1.0,Desocupado,,2,25,8,1
2025,1,2604902,1,133,1,1,20240126049021013313,1.0,Desocupado,,2,21,8,2
2025,1,2604902,1,133,1,1,20240126049021013315,1.0,Desocupado,,1,17,6,5
2025,1,24021,1,11,1,1,202310240211001111,1.0,Ocupado,840.0,1,69,4,5
2025,1,21123,1,98,1,1,202410211231009811,1.0,Desocupado,,1,63,6,5
2025,1,21123,1,98,1,1,202410211231009812,1.0,Ocupado,230.0,2,60,8,1
2025,1,21123,1,98,1,1,202410211231009813,1.0,Ocupado,780.0,1,21,10,2
2025,1,1796101,1,43,1,1,20240117961011004311,1.0,Ocupado,2378.0,2,33,9,3
2025,1,1796101,1,43,1,1,20240117961011004312,1.0,Ocupado,1835.0,1,13,,5
2025,1,1796101,1,43,1,1,20240117961011004313,1.0,Ocupado,,2,5,,5
2025,1,1796101,1,43,1,1,20240117961011004314,1.0,Ocupado,1473.0,2,19,8,2
